direction	Snr	year	age	wid.x	wid.e	wid.l	wg	wg.mn	wg.mx	wg.e	wg.l	wid.y
U	4	1976	32	1.36	1.08	0.28	0.48949025	0.317598167	1.049988629	0.373904625	0.935320518	99.06
U	4	1977	33	1.14	0.85	0.29	0.425245312	0.28799731	0.791040632	0.339695716	0.675994129	99.06
U	4	1978	34	1.07	0.85	0.22	0.466016911	0.295389664	0.96856452	0.36466545	0.857602101	99.06
U	4	1979	35	1.14	0.9	0.24	0.479927981	0.30277985	0.998130912	0.383823092	0.840321314	99.06
U	4	1980	36	0.81	0.6	0.21	0.519029377	0.295376862	1.035102383	0.36885608	0.948095939	99.06
U	4	1981	37	0.77	0.6	0.17	0.467811094	0.287974268	0.96850983	0.355041761	0.865820504	99.06
U	4	1982	38	0.79	0.45	0.34	0.625724114	0.317558264	1.027674687	0.390214053	0.937428606	99.06
U	4	1983	39	0.54	0.43	0.11	0.504805132	0.302759474	1.086834039	0.378620896	0.998070784	99.06
U	4	1984	40	0.49	0.38	0.11	0.516057345	0.317549729	1.049837899	0.390934545	0.948299747	99.06
U	4	1985	41	0.74	0.47	0.27	0.554741779	0.295355937	0.953667225	0.3677498	0.880246337	99.06
U	4	1986	42	0.87	0.65	0.22	0.490638367	0.317541062	0.864889226	0.389800348	0.788568877	99.06
U	4	1987	43	0.64	0.47	0.17	0.508457969	0.302742443	0.961031974	0.384261721	0.851824066	99.06
U	4	1988	44	0.54	0.45	0.09	0.462720377	0.2953416	1.034984205	0.367662664	0.938008938	99.06
U	4	1989	45	0.67	0.48	0.19	0.550015402	0.310132126	0.975801061	0.407362741	0.910401073	99.06
U	4	1990	46	0.77	0.57	0.2	0.581385642	0.339712971	1.057143806	0.439885765	0.984660291	99.06
U	4	1991	47	0.96	0.75	0.21	0.536009666	0.295328863	1.0497257	0.42550073	0.930684437	99.06
U	4	1992	48	1.07	0.72	0.35	0.602633937	0.339698746	1.027517545	0.443140111	0.930735522	99.06
U	4	1993	49	0.89	0.65	0.24	0.538463056	0.295315943	1.005308156	0.398744418	0.916867701	99.06
U	4	1994	50	0.94	0.69	0.25	0.547758051	0.302706747	1.108826676	0.402494981	0.948684125	99.06
U	4	1995	51	0.79	0.68	0.11	0.485622843	0.280514488	1.057038983	0.410697704	0.948796428	99.06
U	4	1996	52	0.89	0.76	0.13	0.472872248	0.280508878	1.064414752	0.388229452	0.967707051	99.06
U	4	1997	53	1.02	0.72	0.3	0.539481634	0.302689091	1.101370016	0.385167907	0.909834578	99.06
U	4	1998	54	1.19	0.9	0.29	0.530437705	0.324869287	1.005206595	0.417882376	0.879747346	99.06
U	4	1999	55	1.41	0.94	0.47	0.573661202	0.302676103	1.034755475	0.391807734	0.937368137	99.06
U	4	2000	56	1.76	1.2	0.56	0.568029353	0.347036202	1.042113384	0.418330856	0.888811847	99.06
U	4	2001	57	1.39	1	0.39	0.540390979	0.302655236	0.990325557	0.390353282	0.925103025	99.06
U	4	2002	58	2.23	1.45	0.78	0.612567556	0.302645591	1.071616357	0.421818801	0.967164602	99.06
U	4	2003	59	1.71	1.14	0.57	0.557131628	0.295237833	1.027210892	0.397973704	0.875447475	99.06
U	4	2004	60	1.98	1.44	0.54	0.547760824	0.317406816	1.019778294	0.396785485	0.95036173	99.06
U	4	2005	61	1.96	1.24	0.72	0.58324508	0.287822481	1.019735609	0.395262799	0.906992341	99.06
U	4	2006	62	1.78	1.38	0.4	0.507831677	0.295205001	1.078836026	0.394900506	0.897444215	99.06
U	4	2007	63	2.58	1.78	0.8	0.532264117	0.287800904	0.975294509	0.371151376	0.890739966	99.06
U	4	2008	64	3.15	2.23	0.92	0.501162431	0.302565811	0.923486316	0.384509065	0.783920046	99.06
U	4	2009	65	3.5	2.65	0.85	0.489418417	0.272977132	0.975153589	0.359529479	0.894366284	99.06
U	4	2010	66	3.4	2.44	0.96	0.4800125	0.30252663	0.908574367	0.374828514	0.747355132	99.06
U	4	2011	67	3.25	2.17	1.08	0.487738168	0.258161377	0.878944342	0.355768663	0.752899118	99.06
U	4	2012	68	3.18	2.12	1.06	0.483916076	0.265533135	0.864113821	0.336259855	0.77922852	99.06
U	4	2013	69	2.23	1.29	0.94	0.64079418	0.28768768	1.048806702	0.421845672	0.941266069	99.06
U	4	2014	70	2.21	1.56	0.65	0.545023784	0.272894063	1.048758241	0.418595382	0.848451948	99.06
U	4	2015	71	2.51	1.49	1.02	0.562604589	0.295047341	0.982203943	0.368936829	0.845511413	99.06
U	4	2016	72	1.96	1.3	0.66	0.55607424	0.317201436	0.974772456	0.399098526	0.865268828	99.06
U	4	2017	73	2.08	1.26	0.82	0.585185758	0.317187771	0.915625864	0.436279065	0.813993603	99.06
U	4	2018	74	1.19	0.8	0.39	0.603815922	0.317174899	1.085522239	0.442493552	0.934733603	99.06
U	5	1938	1	3.37	1.37	2	0.646461332	0.509496006	0.786579618	0.627477942	0.659464954	106.13
U	5	1939	2	1.49	1.19	0.3	0.639654504	0.501687199	0.951215109	0.58088182	0.872786152	106.13
U	5	1940	3	1.66	1.36	0.3	0.597442466	0.471535785	0.853543413	0.551968205	0.803592449	106.13
U	5	1941	4	1.59	1.21	0.38	0.608218546	0.471405907	0.890732305	0.542023746	0.818996724	106.13
U	5	1942	5	1.24	1.01	0.23	0.620156051	0.45631019	1.062734966	0.551483022	0.921720224	106.13
U	5	1943	6	0.99	0.67	0.32	0.664818135	0.441228564	1.070023657	0.527819893	0.951658205	106.13
U	5	1944	7	1.12	0.83	0.29	0.596165541	0.433652493	1.002447014	0.500473049	0.870044055	106.13
U	5	1945	8	1.07	0.79	0.28	0.599439682	0.433549286	1.05462139	0.485658319	0.920465668	106.13
U	5	1946	9	1.19	0.88	0.31	0.577433423	0.448413118	0.919718487	0.490604527	0.82391545	106.13
U	5	1947	10	0.99	0.68	0.31	0.552145666	0.388481893	0.844754429	0.458791198	0.75692321	106.13
U	5	1948	11	1.12	0.78	0.34	0.527232774	0.380927383	0.837099853	0.439238436	0.72910214	106.13
U	5	1949	12	1.46	0.99	0.47	0.522334671	0.380844584	0.777060242	0.439613651	0.69657682	106.13
U	5	1950	13	1.51	1.12	0.39	0.500524647	0.380730706	0.829151192	0.420188404	0.731233859	106.13
U	5	1951	14	1.41	1.06	0.35	0.509199944	0.328323027	0.911141099	0.411164716	0.806106633	106.13
U	5	1952	15	1.46	1.18	0.28	0.508348206	0.358112436	0.940778486	0.432517207	0.827921705	106.13
U	5	1953	16	1.59	1.15	0.44	0.499863919	0.290793208	0.947967625	0.376077555	0.823396461	106.13
U	5	1954	17	1.51	1.16	0.35	0.496112458	0.313091184	0.95517553	0.392615721	0.839130215	106.13
U	5	1955	18	1.31	1.02	0.29	0.506024098	0.290631406	0.984790844	0.402760054	0.86922867	106.13
U	5	1956	19	1.39	1.05	0.34	0.472611479	0.283104477	0.8875236	0.376711714	0.768772519	106.13
U	5	1957	20	1.76	1.12	0.64	0.581902666	0.357662971	0.96187114	0.435650274	0.837844353	106.13
U	5	1958	21	1.66	1.26	0.4	0.528144609	0.335154587	0.969006476	0.424824514	0.85360291	106.13
U	5	1959	22	1.49	1.14	0.35	0.575981981	0.379767949	1.050749552	0.470439817	0.919747885	106.13
U	5	1960	23	1.17	0.9	0.27	0.514745448	0.320044031	0.998338696	0.41629633	0.842909174	106.13
U	5	1961	24	1.12	0.76	0.36	0.556663448	0.297629889	1.035404449	0.385686895	0.917613948	106.13
U	5	1962	25	0.99	0.7	0.29	0.53532167	0.312459951	0.997952438	0.399863336	0.862290063	106.13
U	5	1963	26	1.04	0.82	0.22	0.49470731	0.312410788	1.042449896	0.390359676	0.883639401	106.13
U	5	1964	27	1.29	0.86	0.43	0.540456435	0.304898493	1.027339243	0.382499214	0.856370878	106.13
U	5	1965	28	0.74	0.54	0.2	0.530952399	0.297382625	1.056956287	0.388127271	0.916580247	106.13
U	5	1966	29	0.94	0.64	0.3	0.50755798	0.267555073	0.952549869	0.368659767	0.803874168	106.13
U	5	1967	30	0.82	0.61	0.21	0.517083317	0.312176177	0.989610801	0.398833015	0.860572289	106.13
U	5	1968	31	1.09	0.82	0.27	0.492735882	0.28980043	0.95964425	0.377756159	0.841933558	106.13
U	5	1969	32	0.89	0.72	0.17	0.444927684	0.267410616	0.914824679	0.364676776	0.784813881	106.13
U	5	1970	33	1.19	0.97	0.22	0.462308113	0.282241445	1.011346043	0.366469522	0.884869171	106.13
U	5	1971	34	1.44	1.11	0.33	0.456546663	0.244980587	0.899523572	0.357372817	0.790131419	106.13
U	5	1972	35	1.51	1.18	0.33	0.451057098	0.259780731	1.033107118	0.326592446	0.896112522	106.13
U	5	1973	36	1.59	1.3	0.29	0.450891932	0.244840304	1.084847669	0.337490972	0.959241063	106.13
U	5	1974	37	1.34	1.07	0.27	0.42303833	0.274509032	0.921065963	0.339736804	0.753159195	106.13
U	5	1975	38	1.56	1.12	0.44	0.498099142	0.274440106	0.987672634	0.357637619	0.855637564	106.13
U	5	1976	39	1.76	1.25	0.51	0.492330421	0.274357035	0.942793165	0.361955243	0.811877425	106.13
U	5	1977	40	1.31	0.95	0.36	0.461334493	0.274265411	0.883153469	0.349478647	0.75650964	106.13
U	5	1978	41	1.19	0.91	0.28	0.469479852	0.274207229	1.016585818	0.342254243	0.882963084	106.13
U	5	1979	42	1.22	0.92	0.3	0.496335425	0.281572038	1.001514042	0.369680072	0.884745177	106.13
U	5	1980	43	1.11	0.79	0.32	0.556422587	0.29636214	1.068119336	0.394808893	0.955406394	106.13
U	5	1981	44	0.84	0.56	0.28	0.533377619	0.274035862	0.986316247	0.360432768	0.879267319	106.13
U	5	1982	45	0.84	0.54	0.3	0.597945397	0.303674437	1.090032964	0.379240002	0.991615107	106.13
U	5	1983	46	0.64	0.49	0.15	0.478524241	0.273962123	0.941533522	0.379929431	0.800600622	106.13
U	5	1984	47	0.6	0.44	0.16	0.455266216	0.26651079	0.859848056	0.339498862	0.773626441	106.13
U	5	1985	48	0.55	0.41	0.14	0.466849578	0.273897004	0.882007926	0.358913071	0.782949349	106.13
U	5	1986	49	0.67	0.51	0.16	0.478059614	0.266449904	1.007962545	0.353690545	0.874486019	106.13
U	5	1987	50	0.82	0.61	0.21	0.523166484	0.288663307	1.030058556	0.393679313	0.899295886	106.13
U	5	1988	51	0.77	0.55	0.22	0.54171981	0.303445671	1.000248717	0.399009956	0.898494445	106.13
U	5	1989	52	0.99	0.63	0.36	0.573288618	0.288582502	1.074213489	0.391286573	0.891792196	106.13
U	5	1990	53	1.09	0.74	0.35	0.561744801	0.325579664	1.036951341	0.383356442	0.93890876	106.13
U	5	1991	54	1.06	0.68	0.38	0.538469337	0.266234572	1.014488234	0.339671913	0.894212095	106.13
U	5	1992	55	0.99	0.7	0.29	0.536141651	0.295826474	1.058759862	0.392644439	0.88251423	106.13
U	5	1993	56	1.02	0.73	0.29	0.509222736	0.288346723	0.999313772	0.352168346	0.904566544	106.13
U	5	1994	57	1.17	0.76	0.41	0.57979174	0.310522003	1.117592406	0.369168117	0.970216017	106.13
U	5	1995	58	0.67	0.49	0.18	0.471558585	0.280842242	0.917523488	0.349888459	0.802771707	106.13
U	5	1996	59	0.74	0.54	0.2	0.516281026	0.310412918	1.058051096	0.373474351	0.901859047	106.13
U	5	1997	60	1.02	0.71	0.31	0.518029038	0.302954069	1.02824409	0.344246486	0.916047139	106.13
U	5	1998	61	1.17	0.76	0.41	0.511417261	0.280710052	0.902259979	0.351883138	0.807139049	106.13
U	5	1999	62	1.51	0.95	0.56	0.596040872	0.295447445	1.064770263	0.374405635	0.972029219	106.13
U	5	2000	63	1.71	1.12	0.59	0.518112911	0.310140828	0.960889736	0.366539939	0.805844654	106.13
U	5	2001	64	1.41	0.92	0.49	0.513226727	0.243507976	0.990193158	0.32917695	0.858789573	106.13
