yta	avd	rev	år	mån	dag	nr	t_l	beha	p_kod	hojd	krong	b1	b2	dia	dia6m1	dia6m2	b6m1	b6m2	rc1	rc2
1471	23	6	2012	5	8	62	1	1	1	135	66	17	16	158.987420886056	0	0	0	0	0	0
1471	23	6	2012	5	8	68	1	1	1	127	60	11	11	108.443533693808	0	0	0	0	0	0
1471	23	6	2012	5	8	74	1	1	3	165	58	31	34	237.47420912596	0	0	0	0	0	0
1471	23	6	2012	5	8	80	1	1	1	147	74	14	18	192.494155755441	0	0	0	0	0	0
1471	23	7	2013	5	31	1	1	1	3	179	98	40	43	269.477271768882	0	0	0	0	0	0
1471	23	7	2013	5	31	2	1	1	1	163	91	10	13	170	0	0	0	0	0	0
1471	23	7	2013	5	31	3	1	1	1	169	104	14	16	175.379588322017	0	0	0	0	0	0
1471	23	7	2013	5	31	10	1	1	1	155	80	16	19	189.976314313127	0	0	0	0	0	0
1471	23	7	2013	5	31	11	1	1	3	154	72	24	23	221.499435665195	0	0	0	0	0	0
1471	23	7	2013	5	31	16	1	1	1	150	102	17	19	159	0	0	0	0	0	0
1471	23	7	2013	5	31	17	1	1	3	175	89	24	20	230.945881106375	0	0	0	0	0	0
1471	23	7	2013	5	31	22	1	1	1	156	81	22	18	178.499299718514	0	0	0	0	0	0
1471	23	7	2013	5	31	24	1	1	3	198	83	28	32	259	0	0	0	0	0	0
1471	23	7	2013	5	31	29	1	1	1	170	79	24	20	202.484567313166	0	0	0	0	0	0
1471	23	7	2013	5	31	30	1	1	1	162	83	16	18	180.493767205408	0	0	0	0	0	0
1471	23	7	2013	5	31	39	1	1	1	180	82	39	34	262.461425737193	0	0	0	0	0	0
1471	23	7	2013	5	31	43	1	1	1	168	80	21	16	171.464281994822	0	0	0	0	0	0
1471	23	7	2013	5	31	50	1	1	1	154	66	22	26	206.990337938755	0	0	0	0	0	0
1471	23	7	2013	5	31	56	1	1	1	161	78	18	17	193.483849455194	0	0	0	0	0	0
1471	23	7	2013	5	31	59	1	1	1	138	66	18	23	158.996855314814	0	0	0	0	0	0
1471	23	7	2013	5	31	62	1	1	1	140	66	17	20	161.95060975495	0	0	0	0	0	0
1471	23	7	2013	5	31	68	1	1	1	133	60	10	10	110.44455622619	0	0	0	0	0	0
1471	23	7	2013	5	31	74	1	1	3	171	58	30	28	242.967075958863	0	0	0	0	0	0
1471	23	7	2013	5	31	80	1	1	1	153	79	12	14	197.499367087593	0	0	0	0	0	0
1471	23	8	2014	5	23	1	1	1	3	186	98	36	30	271.477439209965	0	0	0	0	0	0
1471	23	8	2014	5	23	2	1	1	1	168	101	16	18	172	0	0	0	0	0	0
1471	23	8	2014	5	23	3	1	1	1	174	104	14	14	178.381613402279	0	0	0	0	0	0
1471	23	8	2014	5	23	4	1	1	3	191	91	20	20	227.499450548787	0	0	0	0	0	0
1471	23	8	2014	5	23	10	1	1	1	159	80	20	18	191.494125236259	0	0	0	0	0	0
1471	23	8	2014	5	23	16	1	1	1	153	102	20	18	159	0	0	0	0	0	0
1471	23	8	2014	5	23	22	1	1	1	163	89	17	18	179.499303619819	0	0	0	0	0	0
1471	23	8	2014	5	23	24	1	1	3	201	88	28	24	264.99811320083	0	0	0	0	0	0
1471	23	8	2014	5	23	29	1	1	1	171	79	22	21	204.49449870351	0	0	0	0	0	0
1471	23	8	2014	5	23	30	1	1	1	164	89	18	18	181.989010657237	0	0	0	0	0	0
1471	23	8	2014	5	23	39	1	1	1	186	86	34	38	265.983082168773	0	0	0	0	0	0
1471	23	8	2014	5	23	42	1	1	3	168	82	27	28	232.997854067371	0	0	0	0	0	0
1471	23	8	2014	5	23	43	1	1	1	174	83	18	18	173.441632833642	0	0	0	0	0	0
1471	23	8	2014	5	23	48	1	1	3	181	65	19	24	247.967739837262	0	0	0	0	0	0
1471	23	8	2014	5	23	50	1	1	1	158	70	22	20	208.494604246729	0	0	0	0	0	0
1471	23	8	2014	5	23	56	1	1	1	166	80	18	20	194.989743320001	0	0	0	0	0	0
1471	23	8	2014	5	23	59	1	1	1	140	66	19	20	158.996855314814	0	0	0	0	0	0
1471	23	8	2014	5	23	62	1	1	1	144	69	16	14	162.43768035773	0	0	0	0	0	0
1471	23	8	2014	5	23	68	1	1	1	136	71	8	10	111.44505372604	0	0	0	0	0	0
1471	23	8	2014	5	23	80	1	1	1	156	79	12	12	197.997474731371	0	0	0	0	0	0
1471	23	9	2015	5	8	1	1	1	3	190	98	31	31	277.495945916332	0	0	0	0	0	0
1471	23	9	2015	5	8	2	1	1	1	172	103	18	20	176	0	0	0	0	0	0
1471	23	9	2015	5	8	3	1	1	1	178	104	18	18	183.384841249216	0	0	0	0	0	0
1471	23	9	2015	5	8	4	1	1	3	194	96	19	20	232.49946236497	0	0	0	0	0	0
1471	23	9	2015	5	8	10	1	1	1	162	80	20	20	198.499370276079	0	0	0	0	0	0
1471	23	9	2015	5	8	16	1	1	1	153	102	22	20	161	0	0	0	0	0	0
1471	23	9	2015	5	8	22	1	1	1	163	92	21	20	183.499318799826	0	0	0	0	0	0
1471	23	9	2015	5	8	24	1	1	3	207	95	27	32	271.992646959435	0	0	0	0	0	0
1471	23	9	2015	5	8	29	1	1	1	177	87	18	18	208.990430402925	0	0	0	0	0	0
1471	23	9	2015	5	8	30	1	1	1	169	89	16	16	186.989304506969	0	0	0	0	0	0
1471	23	9	2015	5	8	39	1	1	1	189	86	34	36	272.488531868774	0	0	0	0	0	0
1471	23	9	2015	5	8	42	1	1	3	169	82	30	26	236.499471458183	0	0	0	0	0	0
1471	23	9	2015	5	8	43	1	1	1	176	86	19	21	178.415245985314	0	0	0	0	0	0
1471	23	9	2015	5	8	48	1	1	3	183	65	22	23	252.98221281347	0	0	0	0	0	0
1471	23	9	2015	5	8	50	1	1	1	164	70	24	24	214.494755180634	0	0	0	0	0	0
1471	23	9	2015	5	8	56	1	1	1	170	80	20	20	200.494388948918	0	0	0	0	0	0
1471	23	9	2015	5	8	59	1	1	1	141	71	20	21	162.49923076741	0	0	0	0	0	0
1471	23	9	2015	5	8	62	1	1	1	147	69	16	17	167.439541327609	0	0	0	0	0	0
1471	23	9	2015	5	8	68	1	1	1	141	71	8	10	114.446494048529	0	0	0	0	0	0
1471	23	9	2015	5	8	80	1	1	1	158	81	12	14	201.99752473731	0	0	0	0	0	0
1471	23	10	2016	5	4	2	1	1	1	175	110	20	17	177.997190989072	0	0	0	0	0	0
1471	23	10	2016	5	4	3	1	1	1	182	104	22	19	189.871008845479	0	0	0	0	0	0
1471	23	10	2016	5	4	10	1	1	1	167	86	22	22	202	0	0	0	0	0	0
1471	23	10	2016	5	4	16	1	1	1	159	102	20	24	162	0	0	0	0	0	0
1471	23	10	2016	5	4	22	1	1	1	168	96	19	18	189.997368402828	0	0	0	0	0	0
1471	23	10	2016	5	4	23	1	1	3	187	90	29	28	237.457364594152	0	0	0	0	0	0
1471	23	10	2016	5	4	24	1	1	3	211	95	34	28	280.495989276139	0	0	0	0	0	0
1471	23	10	2016	5	4	29	1	1	1	179	87	26	23	211.990565827822	0	0	0	0	0	0
1471	23	10	2016	5	4	30	1	1	1	170	99	22	20	191.447120636483	0	0	0	0	0	0
1471	23	10	2016	5	4	38	1	1	1	157	95	19	22	142.47806848775	0	0	0	0	0	0
1471	23	10	2016	5	4	39	1	1	3	193	90	30	34	276.992779689291	0	0	0	0	0	0
1471	23	10	2016	5	4	42	1	1	3	175	86	28	30	239	0	0	0	0	0	0
1471	23	10	2016	5	4	43	1	1	1	181	86	20	16	186.957214356654	0	0	0	0	0	0
1471	23	10	2016	5	4	48	1	1	3	189	67	25	24	257.968990384503	0	0	0	0	0	0
1471	23	10	2016	5	4	50	1	1	1	166	74	22	28	220.494897900156	0	0	0	0	0	0
1471	23	10	2016	5	4	56	1	1	1	179	80	26	25	204.912176309755	0	0	0	0	0	0
1471	23	10	2016	5	4	59	1	1	1	147	71	21	25	165.99698792448	0	0	0	0	0	0
1471	23	10	2016	5	4	62	1	1	1	149	69	20	21	171.411784892405	0	0	0	0	0	0
1471	23	10	2016	5	4	68	1	1	1	147	77	12	14	116.931603940081	0	0	0	0	0	0
1471	23	10	2016	5	4	80	1	1	1	159	81	16	15	206.499394672236	0	0	0	0	0	0
1471	23	11	2016	11	7	2	1	1	1	181	110	22	20	180.499307477896	0	0	0	0	0	0
1471	23	11	2016	11	7	3	1	1	1	185	104	18	17	192.906713206151	0	0	0	0	0	0
1471	23	11	2016	11	7	4	1	1	3	200	101	26	27	240.997925302273	0	0	0	0	0	0
1471	23	11	2016	11	7	10	1	1	1	171	86	21	22	204.499388752143	0	0	0	0	0	0
1471	23	11	2016	11	7	16	1	1	1	163	102	20	20	162	0	0	0	0	0	0
1471	23	11	2016	11	7	22	1	1	1	171	96	22	18	194.494215852297	0	0	0	0	0	0
1471	23	11	2016	11	7	24	1	1	3	214	95	31	34	287.489130229301	0	0	0	0	0	0
1471	23	11	2016	11	7	29	1	1	1	184	87	26	24	215.979165661876	0	0	0	0	0	0
1471	23	11	2016	11	7	30	1	1	1	173	99	18	21	194.935886896179	0	0	0	0	0	0
1471	23	11	2016	11	7	38	1	1	1	160	96	16	17	144.478372083852	0	0	0	0	0	0
1471	23	11	2016	11	7	39	1	1	3	196	97	17	17	281.499555949916	0	0	0	0	0	0
1471	23	11	2016	11	7	42	1	1	3	175	86	24	26	242	0	0	0	0	0	0
1471	23	11	2016	11	7	43	1	1	1	184	88	18	20	188.419744188341	0	0	0	0	0	0
1471	23	11	2016	11	7	48	1	1	3	190	67	28	28	260.461129537595	0	0	0	0	0	0
1471	23	11	2016	11	7	50	1	1	1	169	74	26	26	224.997777766804	0	0	0	0	0	0
1471	23	11	2016	11	7	56	1	1	1	179	80	21	20	207.398167783614	0	0	0	0	0	0
1471	23	11	2016	11	7	59	1	1	1	150	74	24	26	167.493283447427	0	0	0	0	0	0
1471	23	11	2016	11	7	62	1	1	1	151	69	16	16	175.928962936749	0	0	0	0	0	0
1471	23	11	2016	11	7	68	1	1	1	149	86	14	16	119.93331480452	0	0	0	0	0	0
1471	23	11	2016	11	7	80	1	1	1	164	81	15	17	208.499400478754	0	0	0	0	0	0
1471	23	12	2019	4	11	2	1	1	1	184	112	22	22	184.97567407635	0	0	0	0	0	0
1471	23	12	2019	4	11	3	1	1	1	187	104	24	26	198.876846314497	0	0	0	0	0	0
1471	23	12	2019	4	11	10	1	1	1	177	94	32	32	212.997652569224	0	0	0	0	0	0
1471	23	12	2019	4	11	16	1	1	1	172	105	28	32	163.493119121265	0	0	0	0	0	0
1471	23	12	2019	4	11	22	1	1	1	175	99	28	24	201.494416796099	0	0	0	0	0	0
1471	23	12	2019	4	11	23	1	1	3	196	105	40	38	249.475449693953	0	0	0	0	0	0
1471	23	12	2019	4	11	24	1	1	3	217	105	40	42	299.958330439413	0	0	0	0	0	0
1471	23	12	2019	4	11	29	1	1	1	189	98	24	26	221.494920934996	0	0	0	0	0	0
1471	23	12	2019	4	11	30	1	1	1	178	103	24	26	199.449241663136	0	0	0	0	0	0
1471	23	12	2019	4	11	37	1	1	1	170	114	30	32	167.973212150033	0	0	0	0	0	0
1471	23	12	2019	4	11	38	1	1	1	165	119	26	30	149.432258900145	0	0	0	0	0	0
1471	23	12	2019	4	11	39	1	1	3	201	115	30	32	288.499566724111	0	0	0	0	0	0
1471	23	12	2019	4	11	42	1	1	3	177	86	40	44	244.997959175174	0	0	0	0	0	0
1471	23	12	2019	4	11	43	1	1	1	190	100	28	24	195.448202856921	0	0	0	0	0	0
1471	23	12	2019	4	11	48	1	1	3	198	85	32	32	269.992592490979	0	0	0	0	0	0
1471	23	12	2019	4	11	50	1	1	1	174	81	34	32	234.991489207588	0	0	0	0	0	0
1471	23	12	2019	4	11	56	1	1	1	182	89	18	20	215.916650585359	0	0	0	0	0	0
1471	23	12	2019	4	11	59	1	1	1	154	74	26	26	170.997075998392	0	0	0	0	0	0
1471	23	12	2019	4	11	62	1	1	1	158	96	24	24	183.932052671632	0	0	0	0	0	0
1471	23	12	2019	4	11	80	1	1	1	167	81	22	20	214.499417248626	0	0	0	0	0	0
1471	24	1	2016	10	24	2	1	1	3	184	102	28	30	254.475932064311	0	0	0	0	0	0
1471	24	1	2016	10	24	3	1	1	1	178	100	29	22	215.471575851665	0	0	0	0	0	0
1471	24	1	2016	10	24	8	1	1	1	160	88	16	18	159.499216299015	0	0	0	0	0	0
1471	24	1	2016	10	24	14	1	1	1	180	99	19	19	190.467845055274	0	0	0	0	0	0
1471	24	1	2016	10	24	20	1	1	1	166	88	16	18	148.91608375189	0	0	0	0	0	0
1471	24	1	2016	10	24	23	1	1	3	194	84	20	19	263.488140150558	0	0	0	0	0	0
1471	24	1	2016	10	24	26	1	1	1	171	86	15	14	152.996731991242	0	0	0	0	0	0
1471	24	1	2016	10	24	30	1	1	3	196	84	18	24	251.998015865205	0	0	0	0	0	0
1471	24	1	2016	10	24	32	1	1	1	180	86	16	16	217.91741555002	0	0	0	0	0	0
1471	24	1	2016	10	24	37	1	1	1	186	93	18	16	225.472836501429	0	0	0	0	0	0
1471	24	1	2016	10	24	41	1	1	3	194	80	29	33	271.49585632197	0	0	0	0	0	0
1471	24	1	2016	10	24	43	1	1	1	179	94	18	20	197.484176581315	0	0	0	0	0	0
1471	24	1	2016	10	24	49	1	1	1	160	69	20	18	205.978154181457	0	0	0	0	0	0
1471	24	1	2016	10	24	54	1	1	1	187	94	18	18	184.997297277555	0	0	0	0	0	0
1471	24	1	2016	10	24	59	1	1	1	163	99	15	14	148.969795596289	0	0	0	0	0	0
1471	24	1	2016	10	24	65	1	1	1	169	103	18	16	171.98837169995	0	0	0	0	0	0
1471	24	1	2016	10	24	70	1	1	1	175	84	22	20	205.939311448786	0	0	0	0	0	0
1471	24	1	2016	10	24	75	1	1	1	164	84	8	9	142.499122804318	0	0	0	0	0	0
1471	24	1	2016	10	24	79	1	1	3	187	99	19	21	243.499486652436	0	0	0	0	0	0
1471	24	1	2016	10	24	82	1	1	1	148	63	22	22	172.377492730345	0	0	0	0	0	0
1471	24	1	2016	10	24	87	1	1	1	169	98	24	20	183.932052671632	0	0	0	0	0	0
1471	24	2	2019	4	12	3	1	1	1	186	100	20	20	220.472220472331	0	0	0	0	0	0
1471	24	2	2019	4	12	8	1	1	1	164	100	18	20	165.499244711267	0	0	0	0	0	0
1471	24	2	2019	4	12	14	1	1	1	184	99	20	20	195.448202856921	0	0	0	0	0	0
1471	24	2	2019	4	12	20	1	1	1	170	88	16	16	152.400787399541	0	0	0	0	0	0
1471	24	2	2019	4	12	22	1	1	3	197	69	46	46	281.424945589406	0	0	0	0	0	0
1471	24	2	2019	4	12	23	1	1	3	206	84	24	24	271.992646959435	0	0	0	0	0	0
1471	24	2	2019	4	12	26	1	1	1	176	86	16	16	157.49285698088	0	0	0	0	0	0
1471	24	2	2019	4	12	30	1	1	3	205	84	30	26	259.992307578513	0	0	0	0	0	0
1471	24	2	2019	4	12	32	1	1	1	186	92	16	18	224.454895246239	0	0	0	0	0	0
1471	24	2	2019	4	12	37	1	1	1	193	93	22	22	230.965365368923	0	0	0	0	0	0
1471	24	2	2019	4	12	43	1	1	1	185	94	20	22	203.484643155202	0	0	0	0	0	0
1471	24	2	2019	4	12	49	1	1	1	166	77	22	24	210.940749974963	0	0	0	0	0	0
1471	24	2	2019	4	12	53	1	1	3	189	95	36	36	258.476304523258	0	0	0	0	0	0
1471	24	2	2019	4	12	54	1	1	1	190	106	15	20	189.997368402828	0	0	0	0	0	0
1471	24	2	2019	4	12	59	1	1	1	165	99	14	12	152.479506819769	0	0	0	0	0	0
1471	24	2	2019	4	12	65	1	1	1	175	103	20	22	175.465096244239	0	0	0	0	0	0
1471	24	2	2019	4	12	70	1	1	1	183	86	24	20	214.997674406027	0	0	0	0	0	0
1471	24	2	2019	4	12	75	1	1	1	170	99	10	10	148.492424049175	0	0	0	0	0	0
1471	24	2	2019	4	12	79	1	1	3	191	101	18	22	251.499502981616	0	0	0	0	0	0
1471	24	2	2019	4	12	82	1	1	1	153	63	20	22	176.380271005575	0	0	0	0	0	0
1471	24	2	2019	4	12	87	1	1	1	177	107	20	22	187.904230926289	0	0	0	0	0	0
1471	25	1	2016	10	25	2	1	1	1	185	105	12	14	164.987878342622	0	0	0	0	0	0
1471	25	1	2016	10	25	7	1	1	1	144	97	12	14	112.995575134604	0	0	0	0	0	0
1471	25	1	2016	10	25	13	1	1	1	142	76	15	12	130	0	0	0	0	0	0
1471	25	1	2016	10	25	18	1	1	1	175	91	30	24	235.966099260042	0	0	0	0	0	0
1471	25	1	2016	10	25	19	1	1	3	203	107	22	24	248.318344066644	0	0	0	0	0	0
1471	25	1	2016	10	25	23	1	1	1	172	72	28	26	258.418265608296	0	0	0	0	0	0
1471	25	1	2016	10	25	28	1	1	1	161	92	16	14	168.988165266092	0	0	0	0	0	0
1471	25	1	2016	10	25	33	1	1	1	153	84	17	19	162.406896405294	0	0	0	0	0	0
1471	25	1	2016	10	25	40	1	1	1	164	91	22	22	177.341478509682	0	0	0	0	0	0
1471	25	1	2016	10	25	41	1	1	3	194	98	31	28	285.88808999327	0	0	0	0	0	0
1471	25	1	2016	10	25	45	1	1	1	165	92	22	24	181.46625030567	0	0	0	0	0	0
1471	25	1	2016	10	25	51	1	1	1	142	85	13	14	117.473401244707	0	0	0	0	0	0
1471	25	1	2016	10	25	55	1	1	1	159	78	26	25	183	0	0	0	0	0	0
1471	25	1	2016	10	25	60	1	1	1	163	81	30	28	205.99029103334	0	0	0	0	0	0
1471	25	1	2016	10	25	63	1	1	3	184	104	20	22	257.46067660907	0	0	0	0	0	0
1471	25	1	2016	10	25	65	1	1	1	170	90	16	16	177.465489602908	0	0	0	0	0	0
1471	25	1	2016	10	25	66	1	1	3	190	100	27	32	261.982823864466	0	0	0	0	0	0
1471	25	1	2016	10	25	71	1	1	3	209	99	24	20	289.375188984819	0	0	0	0	0	0
1471	25	1	2016	10	25	73	1	1	1	173	83	24	24	220.97963707093	0	0	0	0	0	0
1471	25	1	2016	10	25	77	1	1	1	151	77	15	18	143.457310723434	0	0	0	0	0	0
1471	25	2	2019	4	11	2	1	1	1	190	105	14	16	170.988303693557	0	0	0	0	0	0
1471	25	2	2019	4	11	7	1	1	1	146	101	14	14	116.498927033686	0	0	0	0	0	0
1471	25	2	2019	4	11	13	1	1	1	148	91	12	12	137	0	0	0	0	0	0
1471	25	2	2019	4	11	17	1	1	1	137	52	12	14	135.996323479718	0	0	0	0	0	0
1471	25	2	2019	4	11	18	1	1	1	181	101	30	34	238.966524852332	0	0	0	0	0	0
1471	25	2	2019	4	11	19	1	1	3	204	109	26	26	254.322629744189	0	0	0	0	0	0
1471	25	2	2019	4	11	23	1	1	3	181	72	34	36	268.88101457708	0	0	0	0	0	0
1471	25	2	2019	4	11	33	1	1	1	153	84	20	20	164.371530381633	0	0	0	0	0	0
1471	25	2	2019	4	11	40	1	1	1	171	102	24	26	178.89941307897	0	0	0	0	0	0
1471	25	2	2019	4	11	41	1	1	3	199	98	30	30	292.916370317536	0	0	0	0	0	0
1471	25	2	2019	4	11	45	1	1	1	171	96	30	32	186.989304506969	0	0	0	0	0	0
1471	25	2	2019	4	11	51	1	1	1	146	91	10	12	120.983469945278	0	0	0	0	0	0
1471	25	2	2019	4	11	55	1	1	1	165	81	26	26	185.997311808531	0	0	0	0	0	0
1471	25	2	2019	4	11	58	1	1	1	135	94	12	12	123.995967676372	0	0	0	0	0	0
1471	25	2	2019	4	11	60	1	1	1	166	84	34	36	209.485083001153	0	0	0	0	0	0
1471	25	2	2019	4	11	63	1	1	3	189	104	28	28	263.98295399514	0	0	0	0	0	0
1471	25	2	2019	4	11	65	1	1	1	175	90	16	16	184.483061553087	0	0	0	0	0	0
1471	25	2	2019	4	11	71	1	1	3	211	99	30	30	296.91749695833	0	0	0	0	0	0
1471	25	2	2019	4	11	73	1	1	1	175	83	26	26	226.980175345778	0	0	0	0	0	0
1471	25	2	2019	4	11	77	1	1	1	158	77	18	18	147.945936071255	0	0	0	0	0	0
1471	26	1	2016	10	24	2	1	1	1	191	112	16	18	204.939015319192	0	0	0	0	0	0
1471	26	1	2016	10	24	7	1	1	1	193	97	18	20	221.990990808186	0	0	0	0	0	0
1471	26	1	2016	10	24	11	1	1	1	196	104	20	18	214.499417248626	0	0	0	0	0	0
1471	26	1	2016	10	24	16	1	1	1	202	93	27	25	291.496140626253	0	0	0	0	0	0
1471	26	1	2016	10	24	20	1	1	1	168	110	16	13	152.499180325666	0	0	0	0	0	0
1471	26	1	2016	10	24	22	1	1	3	205	117	26	29	266.992509258219	0	0	0	0	0	0
1471	26	1	2016	10	24	27	1	1	1	161	81	27	25	203.879866588145	0	0	0	0	0	0
1471	26	1	2016	10	24	31	1	1	1	142	74	16	14	124.935983607606	0	0	0	0	0	0
1471	26	1	2016	10	24	36	1	1	1	174	95	16	17	188.976188976283	0	0	0	0	0	0
1471	26	1	2016	10	24	40	1	1	1	187	106	20	17	205.494525474524	0	0	0	0	0	0
1471	26	1	2016	10	24	42	1	1	3	202	99	25	24	254.49950884039	0	0	0	0	0	0
1471	26	1	2016	10	24	47	1	1	1	197	109	21	22	251.992063367083	0	0	0	0	0	0
1471	26	1	2016	10	24	51	1	1	1	197	109	16	20	229	0	0	0	0	0	0
1471	26	1	2016	10	24	57	1	1	3	176	88	26	26	276.998194939967	0	0	0	0	0	0
1471	26	1	2016	10	24	59	1	1	1	185	82	23	22	233.997863238107	0	0	0	0	0	0
1471	26	1	2016	10	24	63	1	1	3	206	93	22	26	304.381339769704	0	0	0	0	0	0
1471	26	1	2016	10	24	64	1	1	1	182	84	17	20	206.499394672236	0	0	0	0	0	0
1471	26	1	2016	10	24	69	1	1	1	175	92	22	18	174.997142833819	0	0	0	0	0	0
1471	26	1	2016	10	24	72	1	1	3	190	79	18	19	268.331884054057	0	0	0	0	0	0
1471	26	1	2016	10	24	74	1	1	1	173	63	28	26	246.997975700207	0	0	0	0	0	0
1471	26	2	2019	4	17	2	1	1	1	195	120	18	20	208.427445409668	0	0	0	0	0	0
1471	26	2	2019	4	17	7	1	1	1	197	97	30	30	226.495033058122	0	0	0	0	0	0
1471	26	2	2019	4	17	11	1	1	1	201	104	24	24	219.997727260988	0	0	0	0	0	0
1471	26	2	2019	4	17	16	1	1	1	204	93	40	40	296.496205709281	0	0	0	0	0	0
1471	26	2	2019	4	17	20	1	1	1	174	110	20	20	155.987178960324	0	0	0	0	0	0
1471	26	2	2019	4	17	22	1	1	3	210	121	40	40	270.495841003147	0	0	0	0	0	0
1471	26	2	2019	4	17	27	1	1	1	168	84	36	40	211.400094607358	0	0	0	0	0	0
1471	26	2	2019	4	17	31	1	1	1	147	74	20	22	127.381317311449	0	0	0	0	0	0
1471	26	2	2019	4	17	36	1	1	1	178	95	26	26	194.483932498291	0	0	0	0	0	0
1471	26	2	2019	4	17	40	1	1	1	192	106	24	26	208.99760764181	0	0	0	0	0	0
1471	26	2	2019	4	17	42	1	1	3	209	102	30	32	258.499516440554	0	0	0	0	0	0
1471	26	2	2019	4	17	47	1	1	1	201	109	30	28	255.487768787471	0	0	0	0	0	0
1471	26	2	2019	4	17	51	1	1	1	204	109	34	34	232.991416150896	0	0	0	0	0	0
1471	26	2	2019	4	17	59	1	1	1	191	82	38	40	235.495222881484	0	0	0	0	0	0
1471	26	2	2019	4	17	61	1	1	3	202	79	40	40	286	0	0	0	0	0	0
1471	26	2	2019	4	17	63	1	1	3	211	97	40	36	309.431737221637	0	0	0	0	0	0
1471	26	2	2019	4	17	64	1	1	1	186	84	28	28	211	0	0	0	0	0	0
1471	26	2	2019	4	17	69	1	1	1	181	103	28	28	176.997175118701	0	0	0	0	0	0
1471	26	2	2019	4	17	72	1	1	3	198	79	28	32	276.853752006362	0	0	0	0	0	0
1471	26	2	2019	4	17	74	1	1	1	177	76	38	40	256.499512670102	0	0	0	0	0	0
1471	31	1	2005	8	22	3	1	1	1	163	83	16	14	180.930926046378	0	0	0	0	0	0
1471	31	1	2005	8	22	9	1	1	1	141	74	16	18	144.499134945508	0	0	0	0	0	0
1471	31	1	2005	8	22	16	1	1	3	192	92	26	28	262.992395327317	0	0	0	0	0	0
1471	31	1	2005	8	22	17	1	1	1	164	86	22	20	187.493999903997	0	0	0	0	0	0
1471	31	1	2005	8	22	24	1	1	1	157	90	20	24	173.412802295563	0	0	0	0	0	0
1471	31	1	2005	8	22	30	1	1	1	152	63	18	18	184.483061553087	0	0	0	0	0	0
1471	31	1	2005	8	22	36	1	1	1	169	92	18	16	132.99624054837	0	0	0	0	0	0
1471	31	1	2005	8	22	42	1	1	1	159	80	14	14	133.985073795554	0	0	0	0	0	0
1471	31	1	2005	8	22	43	1	1	1	160	55	26	24	216.852484422014	0	0	0	0	0	0
1471	31	1	2005	8	22	45	1	1	3	153	61	16	18	220.855156154435	0	0	0	0	0	0
1471	31	1	2005	8	22	49	1	1	1	131	61	20	16	152	0	0	0	0	0	0
1471	31	1	2005	8	22	55	1	1	1	146	74	18	16	136.455120827325	0	0	0	0	0	0
1471	31	1	2005	8	22	61	1	1	1	166	70	24	20	165.481116747501	0	0	0	0	0	0
1471	31	1	2005	8	22	68	1	1	1	179	78	20	20	209.451665068579	0	0	0	0	0	0
1471	31	1	2005	8	22	74	1	1	1	167	89	22	22	202.99014754416	0	0	0	0	0	0
1471	31	1	2005	8	22	76	1	1	3	181	92	38	28	247.997983862773	0	0	0	0	0	0
1471	31	1	2005	8	22	81	1	1	1	151	63	16	20	154.987096237074	0	0	0	0	0	0
1471	31	1	2005	8	22	82	1	1	3	185	71	24	20	226.997797346142	0	0	0	0	0	0
1471	31	1	2005	8	22	84	1	1	3	205	82	26	22	249.499498997493	0	0	0	0	0	0
1471	31	1	2005	8	22	87	1	1	1	181	65	18	20	214.485430740645	0	0	0	0	0	0
1471	31	2	2008	5	13	3	1	1	1	165	93	16	17	183.902147893928	0	0	0	0	0	0
1471	31	2	2008	5	13	9	1	1	1	144	78	14	14	149.499163877261	0	0	0	0	0	0
1471	31	2	2008	5	13	16	1	1	3	188	92	29	30	266.477015894429	0	0	0	0	0	0
1471	31	2	2008	5	13	17	1	1	1	164	86	24	20	190.976438337299	0	0	0	0	0	0
1471	31	2	2008	5	13	24	1	1	1	159	90	22	22	177.442948577846	0	0	0	0	0	0
1471	31	2	2008	5	13	30	1	1	1	152	74	20	22	188.494031735756	0	0	0	0	0	0
1471	31	2	2008	5	13	36	1	1	1	170	92	14	16	137.99637676403	0	0	0	0	0	0
1471	31	2	2008	5	13	42	1	1	1	161	80	14	11	137.985506485283	0	0	0	0	0	0
1471	31	2	2008	5	13	43	1	1	1	163	69	29	31	219.772609758359	0	0	0	0	0	0
1471	31	2	2008	5	13	45	1	1	3	155	61	23	25	225.858362696625	0	0	0	0	0	0
1471	31	2	2008	5	13	49	1	1	1	136	65	22	22	155.996794838868	0	0	0	0	0	0
1471	31	2	2008	5	13	55	1	1	1	149	74	14	13	140.456398928636	0	0	0	0	0	0
1471	31	2	2008	5	13	61	1	1	1	173	73	22	20	170.493401631852	0	0	0	0	0	0
1471	31	2	2008	5	13	68	1	1	1	183	99	16	16	213.452570844204	0	0	0	0	0	0
1471	31	2	2008	5	13	74	1	1	1	169	93	28	25	204.978047605103	0	0	0	0	0	0
1471	31	2	2008	5	13	76	1	1	3	183	92	27	28	254.982352330509	0	0	0	0	0	0
1471	31	2	2008	5	13	81	1	1	1	153	69	18	18	158.492902049272	0	0	0	0	0	0
1471	31	2	2008	5	13	82	1	1	3	188	71	23	26	234	0	0	0	0	0	0
1471	31	2	2008	5	13	84	1	1	3	205	85	30	30	255.992187380787	0	0	0	0	0	0
1471	31	2	2008	5	13	87	1	1	1	183	77	22	24	217.979356820778	0	0	0	0	0	0
